id,maison_fs_id,mois,annee,nb_demandes,nb_demandes_resolues,temps_moyen_resolution,satisfaction_moyenne,nb_usagers_uniques,nb_nouveaux_usagers,taux_retour_usagers
1522,22,2,2025,365,332,41,4.7,181,14,0.34
1523,23,2,2025,196,185,51,3.93,159,38,0.41
1524,24,2,2025,301,270,22,3.65,247,18,0.3
1525,25,2,2025,559,472,53,4.1,256,41,0.3
1526,26,2,2025,521,432,67,3.79,269,19,0.32
1527,27,2,2025,447,403,82,4.32,196,17,0.41
1528,28,2,2025,196,178,30,4.58,222,30,0.65
1529,29,2,2025,421,353,42,3.71,289,14,0.47
1530,30,2,2025,243,223,32,4.22,80,33,0.36
1531,31,2,2025,345,291,54,4.73,113,38,0.69
1532,32,2,2025,386,327,53,4.42,136,23,0.55
1533,33,2,2025,172,161,22,4.53,240,27,0.39
1534,34,2,2025,590,513,89,3.86,137,33,0.56
1535,35,2,2025,247,229,45,4.09,149,10,0.64
1536,36,2,2025,366,334,53,3.7,196,12,0.36
1537,37,2,2025,531,469,49,4.52,151,41,0.7
1538,38,2,2025,249,235,59,3.96,80,20,0.58
1539,39,2,2025,508,454,82,4.6,246,28,0.63
1540,40,2,2025,176,152,61,3.81,242,28,0.39
1541,41,2,2025,382,318,26,3.51,157,45,0.34
1542,42,2,2025,257,229,37,4.32,158,25,0.45
1543,43,2,2025,165,149,61,3.57,154,22,0.68
1544,44,2,2025,547,485,20,3.57,104,31,0.55
1545,45,2,2025,400,330,75,4.53,235,30,0.55
1546,46,2,2025,565,511,30,3.76,110,31,0.57
1547,47,2,2025,603,511,49,4.58,285,14,0.41
1548,48,2,2025,499,423,87,4.67,209,13,0.54
1549,49,2,2025,322,264,74,4.48,99,30,0.32
1550,50,2,2025,620,570,47,4.0,264,31,0.63
1551,51,2,2025,630,589,52,4.73,156,50,0.35
1552,52,2,2025,477,390,26,3.6,149,50,0.31
1553,53,2,2025,275,225,37,4.45,300,17,0.45
1554,54,2,2025,551,509,72,3.91,185,23,0.38
1555,55,2,2025,617,557,39,3.67,276,35,0.55
1556,56,2,2025,534,453,32,3.82,270,18,0.53
1557,57,2,2025,572,513,40,3.94,267,49,0.45
1558,58,2,2025,343,293,62,3.94,91,33,0.52
1559,59,2,2025,483,389,33,3.88,300,17,0.31
1560,60,2,2025,244,196,26,4.13,168,29,0.61
1561,61,2,2025,189,153,71,3.72,95,19,0.36
1562,62,2,2025,228,202,36,4.33,271,37,0.53
1563,63,2,2025,237,214,66,4.78,189,47,0.35
1564,64,2,2025,539,434,63,3.92,161,17,0.6
1565,65,2,2025,414,362,75,3.67,188,23,0.51
1566,66,2,2025,360,289,65,4.34,172,11,0.37
1567,67,2,2025,338,295,80,3.75,258,38,0.45
1568,68,2,2025,517,462,49,4.46,150,12,0.66
1569,69,2,2025,163,139,80,4.27,277,41,0.36
1570,70,2,2025,296,257,43,3.96,249,39,0.6
1571,71,2,2025,562,461,53,4.48,262,49,0.69
1572,72,2,2025,183,162,69,4.64,163,45,0.64
1573,73,2,2025,423,388,27,3.52,286,45,0.5
1574,74,2,2025,588,502,76,4.46,228,22,0.65
1575,75,2,2025,462,418,89,3.53,229,17,0.4
1576,76,2,2025,458,402,76,4.31,205,34,0.36
1577,77,2,2025,262,220,81,3.74,130,33,0.54
1578,78,2,2025,205,175,52,3.88,269,23,0.68
1579,79,2,2025,512,460,77,3.5,226,33,0.38
1580,80,2,2025,348,299,64,4.23,265,22,0.34
1581,81,2,2025,546,494,55,4.63,237,47,0.58
1582,82,2,2025,464,403,51,3.88,206,29,0.46
1583,83,2,2025,192,172,90,4.37,141,34,0.57
1584,84,2,2025,287,242,63,3.69,119,26,0.63
1585,85,2,2025,182,164,80,4.35,184,22,0.57
1586,86,2,2025,159,132,34,3.73,176,38,0.4
1587,87,2,2025,144,119,50,3.98,91,41,0.66
1588,88,2,2025,334,306,37,4.44,145,33,0.43
1589,89,2,2025,182,151,46,3.97,205,33,0.43
1590,90,2,2025,505,452,88,4.11,218,23,0.48
1591,91,2,2025,565,492,71,4.73,128,48,0.32
1592,92,2,2025,156,130,64,4.09,150,50,0.38
1593,93,2,2025,458,392,84,4.02,115,49,0.42
1594,94,2,2025,367,304,40,4.2,92,18,0.39
1595,95,2,2025,367,309,60,3.87,299,17,0.55
1596,96,2,2025,172,148,56,4.0,111,43,0.5
1597,97,2,2025,613,575,80,4.19,224,17,0.63
1598,98,2,2025,202,166,41,4.13,234,14,0.42
1599,99,2,2025,483,436,35,4.14,176,41,0.32
1600,100,2,2025,429,378,35,3.75,289,38,0.43
1601,101,2,2025,205,164,74,4.33,252,29,0.45
1602,102,2,2025,231,198,22,4.59,291,44,0.62
1603,103,2,2025,306,274,26,4.54,106,24,0.44
1604,104,2,2025,315,272,28,4.26,94,31,0.38
1605,105,2,2025,416,367,21,3.57,200,47,0.66
1606,106,2,2025,551,479,24,4.77,163,26,0.64
1607,107,2,2025,153,140,77,3.65,98,23,0.57
1608,108,2,2025,609,532,43,4.28,248,32,0.57
1609,109,2,2025,312,272,42,3.71,111,22,0.46
1610,110,2,2025,183,160,90,4.63,154,36,0.31
1611,111,2,2025,523,446,83,4.15,194,36,0.47
1612,112,2,2025,289,233,41,4.04,270,31,0.34
1613,113,2,2025,336,315,55,3.96,140,42,0.35
1614,114,2,2025,443,409,37,3.62,148,41,0.67
1615,115,2,2025,465,420,90,4.03,81,30,0.68
1616,116,2,2025,531,426,57,3.86,265,17,0.6
1617,117,2,2025,430,356,67,3.93,244,20,0.63
1618,118,2,2025,191,161,43,4.37,262,48,0.59
1619,119,2,2025,213,182,90,4.22,261,47,0.46
1620,120,2,2025,401,345,86,4.09,105,41,0.5
1621,121,2,2025,464,431,27,3.53,181,27,0.5
1622,122,2,2025,356,332,35,3.59,92,36,0.64
1623,123,2,2025,494,445,66,3.66,85,15,0.49
1624,124,2,2025,378,316,81,4.57,206,11,0.41
1625,125,2,2025,627,554,66,3.96,202,30,0.38
1626,126,2,2025,267,245,70,4.78,292,20,0.37
1627,127,2,2025,269,232,76,4.78,232,49,0.44
1628,128,2,2025,371,304,37,4.39,175,32,0.66
1629,129,2,2025,471,381,61,4.13,91,34,0.35
1630,130,2,2025,564,477,80,4.7,269,47,0.51
1631,131,2,2025,633,553,85,4.19,147,21,0.36
1632,132,2,2025,447,421,67,4.0,94,24,0.66
1633,133,2,2025,569,496,55,4.75,195,37,0.36
1634,134,2,2025,466,388,65,3.95,121,26,0.43
1635,135,2,2025,611,567,35,4.75,188,10,0.37
1636,136,2,2025,371,334,30,4.11,152,27,0.38
1637,137,2,2025,549,485,79,4.5,216,18,0.61
1638,138,2,2025,500,407,20,3.53,212,48,0.4
1639,139,2,2025,292,273,87,3.64,221,31,0.5
1640,140,2,2025,495,396,21,4.02,281,26,0.63
1641,141,2,2025,254,228,46,4.47,168,44,0.45
1642,142,2,2025,608,511,56,4.11,140,47,0.48
1643,143,2,2025,149,135,63,4.4,263,13,0.51
1644,144,2,2025,425,395,30,4.74,149,18,0.57
1645,145,2,2025,334,311,23,4.22,86,32,0.43
1646,146,2,2025,408,361,52,4.77,97,17,0.33
1647,147,2,2025,608,508,26,3.64,102,43,0.61
1648,148,2,2025,546,507,83,4.51,179,43,0.31
1649,149,2,2025,568,514,30,4.28,250,41,0.41
1650,150,2,2025,474,401,73,3.61,271,29,0.32
1651,151,2,2025,366,309,77,4.11,113,11,0.41
1652,152,2,2025,135,110,83,4.46,255,41,0.64
1653,153,2,2025,336,315,20,4.69,250,39,0.32
1654,154,2,2025,439,389,54,3.74,243,41,0.56
1655,155,2,2025,288,246,22,4.43,147,20,0.52
1656,156,2,2025,201,168,26,3.76,259,30,0.61
1657,157,2,2025,492,406,86,4.2,84,42,0.35
1658,158,2,2025,418,344,63,4.68,132,35,0.36
1659,159,2,2025,269,242,90,3.69,134,32,0.44
1660,160,2,2025,479,449,52,4.73,123,20,0.65
1661,161,2,2025,486,459,82,4.76,155,41,0.48
1662,162,2,2025,215,179,47,3.63,267,10,0.62
1663,163,2,2025,500,435,39,4.24,200,50,0.69
1664,164,2,2025,427,375,44,3.68,87,31,0.61
1665,165,2,2025,560,478,51,3.59,231,40,0.41
1666,166,2,2025,564,477,84,3.76,268,36,0.56
1667,167,2,2025,595,559,63,3.72,187,25,0.63
1668,168,2,2025,579,503,24,4.48,198,27,0.43
1669,169,2,2025,257,218,55,4.2,154,41,0.59
1670,170,2,2025,150,135,78,4.07,278,24,0.35
1671,171,2,2025,594,543,46,4.59,231,29,0.43
1672,172,2,2025,646,565,88,4.12,290,35,0.36
1673,173,2,2025,239,198,63,3.99,129,14,0.42
1674,174,2,2025,478,442,70,3.99,156,45,0.37
1675,175,2,2025,539,480,60,4.77,196,25,0.68
1676,176,2,2025,174,143,54,3.54,86,34,0.48
1677,177,2,2025,601,519,46,4.09,168,27,0.47
1678,178,2,2025,373,319,45,4.3,199,13,0.57
1679,179,2,2025,293,261,83,3.91,140,23,0.58
1680,180,2,2025,475,391,33,3.96,268,34,0.31
1681,181,2,2025,219,180,45,4.51,213,16,0.41
1682,182,2,2025,174,145,57,3.69,295,32,0.63
1683,183,2,2025,386,360,66,4.33,218,41,0.55
1684,184,2,2025,590,487,52,3.85,299,43,0.39
1685,185,2,2025,319,274,30,4.78,279,34,0.57
1686,186,2,2025,522,462,47,4.75,249,29,0.37
1687,187,2,2025,478,410,39,3.53,112,42,0.49
1688,188,2,2025,323,274,61,3.85,156,34,0.31
1689,189,2,2025,492,414,32,4.31,283,23,0.35
1690,190,2,2025,525,423,47,3.94,217,29,0.46
1691,191,2,2025,560,497,70,3.98,154,24,0.54
1692,192,2,2025,614,493,23,3.57,151,22,0.43
1693,193,2,2025,546,459,40,3.98,263,21,0.54
1694,194,2,2025,263,217,65,4.48,193,50,0.34
1695,195,2,2025,206,170,46,4.54,260,34,0.56
1696,196,2,2025,393,340,62,4.72,265,30,0.37
1697,197,2,2025,365,333,24,4.26,213,45,0.67
1698,198,2,2025,270,223,77,4.03,149,10,0.4
1699,199,2,2025,444,409,77,3.93,261,50,0.69
1700,200,2,2025,648,613,45,4.18,86,45,0.54
1701,201,2,2025,158,129,29,4.41,102,43,0.7
1702,202,2,2025,548,459,30,3.57,292,28,0.38
1703,203,2,2025,339,305,36,4.24,169,35,0.49
1704,204,2,2025,442,370,62,3.69,145,28,0.52
1705,205,2,2025,535,458,63,3.59,121,28,0.68
1706,206,2,2025,322,290,59,4.06,237,36,0.55
1707,207,2,2025,626,569,56,4.71,177,27,0.37
1708,208,2,2025,391,330,29,4.6,219,21,0.36
1709,209,2,2025,582,547,68,4.23,251,44,0.68
1710,210,2,2025,313,263,29,4.48,83,14,0.57
1711,211,2,2025,196,157,89,4.46,217,44,0.54
1712,212,2,2025,139,129,38,3.69,262,26,0.7
1713,213,2,2025,296,271,48,3.85,218,28,0.35
1714,214,2,2025,533,460,24,3.86,112,31,0.54
1715,215,2,2025,286,262,79,3.65,239,48,0.49
1716,216,2,2025,564,475,44,3.93,106,19,0.42
1717,217,2,2025,639,519,51,4.1,229,35,0.63
1718,218,2,2025,335,304,83,4.32,289,17,0.36
1719,219,2,2025,419,356,70,3.54,83,11,0.53
1720,220,2,2025,306,276,68,4.01,227,40,0.55
1721,221,2,2025,227,201,48,4.56,140,10,0.45
1722,222,2,2025,267,244,80,3.96,126,13,0.37
1723,223,2,2025,306,252,86,4.28,244,31,0.68
1724,224,2,2025,634,590,63,3.7,193,39,0.37
1725,225,2,2025,503,476,45,3.88,292,47,0.6
1726,226,2,2025,503,435,62,4.34,248,13,0.66
1727,227,2,2025,161,129,84,3.8,299,16,0.54
1728,228,2,2025,627,532,49,3.57,150,19,0.68
1729,229,2,2025,490,398,35,4.73,84,48,0.32
1730,230,2,2025,352,334,28,4.57,156,11,0.5
1731,231,2,2025,145,118,51,4.26,226,29,0.69
1732,232,2,2025,647,532,33,3.78,82,14,0.6
1733,233,2,2025,566,459,83,4.26,203,23,0.36
1734,234,2,2025,605,508,61,4.46,295,35,0.63
1735,235,2,2025,409,337,26,4.38,200,26,0.69
1736,236,2,2025,347,307,53,3.65,187,13,0.48
1737,237,2,2025,542,513,59,3.51,182,25,0.47
1738,238,2,2025,495,423,47,3.72,109,11,0.58
1739,239,2,2025,170,160,27,4.18,83,21,0.64
1740,240,2,2025,362,300,70,4.0,176,29,0.69
1741,241,2,2025,260,240,27,4.09,103,31,0.64
1742,242,2,2025,284,255,47,3.87,111,49,0.33
1743,243,2,2025,184,152,86,3.89,279,40,0.7
1744,244,2,2025,473,405,37,3.57,190,13,0.35
1745,245,2,2025,375,320,20,4.65,270,17,0.49
1746,246,2,2025,183,151,72,3.71,280,49,0.52
1747,247,2,2025,618,574,85,3.68,298,17,0.41
1748,248,2,2025,540,443,30,4.31,295,27,0.7
1749,249,2,2025,309,291,57,4.6,263,19,0.5
1750,250,2,2025,197,170,70,3.92,123,25,0.48
1751,251,2,2025,449,410,70,3.66,223,33,0.46
1752,252,2,2025,161,150,86,3.83,236,31,0.56
1753,253,2,2025,296,238,75,3.88,282,15,0.34
1754,254,2,2025,436,389,64,3.61,149,35,0.51
1755,255,2,2025,163,150,38,4.62,264,47,0.4
1756,256,2,2025,400,359,71,3.92,296,48,0.53
1757,257,2,2025,198,185,88,4.18,177,28,0.35
1758,258,2,2025,592,503,83,3.85,252,21,0.64
1759,259,2,2025,553,519,61,4.72,217,47,0.59
1760,260,2,2025,239,201,81,3.57,187,50,0.33
1761,261,2,2025,469,404,44,3.6,97,15,0.7
1762,262,2,2025,561,459,74,4.77,95,15,0.44
1763,263,2,2025,149,129,73,4.74,198,11,0.43
1764,264,2,2025,375,350,34,4.57,286,34,0.52
1765,265,2,2025,265,227,57,4.33,264,12,0.44
1766,266,2,2025,370,320,39,4.1,174,50,0.34
1767,267,2,2025,391,329,82,4.7,280,21,0.58
1768,268,2,2025,148,125,32,4.3,191,22,0.39
1769,269,2,2025,529,474,89,3.58,166,25,0.56
1770,270,2,2025,178,155,50,4.11,167,32,0.47
1771,271,2,2025,146,138,83,4.07,105,30,0.41
1772,272,2,2025,478,387,39,3.98,180,25,0.37
1773,273,2,2025,191,169,90,4.77,97,34,0.31
1774,274,2,2025,503,408,46,3.61,289,41,0.56
1775,275,2,2025,426,373,64,4.74,190,15,0.69
1776,276,2,2025,595,482,89,4.48,244,36,0.31
1777,277,2,2025,375,319,85,4.39,240,41,0.68
1778,278,2,2025,522,453,64,3.83,193,45,0.54
1779,279,2,2025,509,461,85,4.46,284,20,0.56
1780,280,2,2025,291,263,90,4.03,276,11,0.43
1781,281,2,2025,638,591,66,3.74,235,29,0.68
1782,282,2,2025,530,435,62,3.98,182,45,0.59
1783,283,2,2025,534,490,68,3.63,269,14,0.48
1784,284,2,2025,219,190,54,4.07,237,48,0.67
1785,285,2,2025,579,505,66,4.43,125,27,0.62
1786,286,2,2025,274,252,33,3.5,189,29,0.43
1787,287,2,2025,336,314,58,3.9,277,18,0.36
1788,288,2,2025,548,499,48,4.49,222,38,0.32
1789,289,2,2025,461,373,36,4.58,198,14,0.42
1790,290,2,2025,564,488,44,4.72,108,18,0.48
1791,291,2,2025,135,110,87,3.53,140,31,0.64
1792,292,2,2025,236,209,71,3.78,121,28,0.53
1793,293,2,2025,193,167,28,3.69,247,44,0.45
1794,294,2,2025,380,327,53,4.0,276,36,0.48
1795,295,2,2025,566,504,54,4.03,217,27,0.62
1796,296,2,2025,449,388,83,4.43,162,18,0.32
1797,297,2,2025,188,163,55,4.77,265,43,0.68
1798,298,2,2025,555,519,46,4.46,224,24,0.59
1799,299,2,2025,289,250,23,3.99,201,22,0.56
1800,300,2,2025,373,323,45,3.84,211,36,0.67
1801,1,1,2025,518,448,37,4.28,299,21,0.66
1802,2,1,2025,360,314,88,4.09,181,43,0.31
1803,3,1,2025,617,554,56,4.38,253,35,0.48
1804,4,1,2025,618,566,79,3.89,185,29,0.53
1805,5,1,2025,561,464,53,3.64,224,39,0.61
1806,6,1,2025,603,522,25,3.79,126,23,0.67
1807,7,1,2025,327,298,29,3.76,194,43,0.52
1808,8,1,2025,349,326,49,3.64,178,17,0.51
1809,9,1,2025,527,434,53,4.27,260,42,0.64
1810,10,1,2025,332,302,89,3.7,261,33,0.33
1811,11,1,2025,132,111,30,3.58,97,14,0.69
1812,12,1,2025,348,291,59,3.71,196,43,0.3
1813,13,1,2025,291,242,55,4.71,93,28,0.52
1814,14,1,2025,458,432,45,4.05,126,21,0.54
1815,15,1,2025,549,454,39,4.09,99,12,0.32
1816,16,1,2025,408,357,90,4.01,285,11,0.31
1817,17,1,2025,531,453,56,3.95,95,19,0.39
1818,18,1,2025,196,182,74,4.6,266,42,0.63
1819,19,1,2025,462,376,43,4.38,250,33,0.53
1820,20,1,2025,614,535,42,4.33,92,31,0.68
1821,21,1,2025,557,481,20,4.19,171,49,0.49
1822,22,1,2025,422,359,37,3.56,83,41,0.59
1823,23,1,2025,211,171,28,4.57,275,33,0.65
1824,24,1,2025,235,192,74,4.49,186,47,0.35
1825,25,1,2025,546,464,77,3.89,242,27,0.36
1826,26,1,2025,432,399,75,4.18,189,37,0.37
1827,27,1,2025,377,313,74,4.01,148,37,0.31
1828,28,1,2025,284,246,77,4.61,135,26,0.46
1829,29,1,2025,214,198,44,4.14,232,17,0.47
1830,30,1,2025,180,154,43,4.62,95,47,0.4
1831,31,1,2025,296,245,32,3.64,137,50,0.44
1832,32,1,2025,226,214,47,4.1,274,31,0.58
1833,33,1,2025,399,334,88,4.45,292,15,0.34
1834,34,1,2025,260,226,42,4.19,265,34,0.57
1835,35,1,2025,378,340,70,4.69,248,44,0.37
1836,36,1,2025,206,168,60,4.7,153,12,0.31
1837,37,1,2025,243,203,57,3.75,190,39,0.64
1838,38,1,2025,474,426,47,3.73,298,31,0.6
1839,39,1,2025,279,261,39,4.44,81,24,0.33
1840,40,1,2025,271,242,84,3.9,234,36,0.52
1841,41,1,2025,252,236,65,4.4,153,20,0.63
1842,42,1,2025,198,172,63,4.23,191,26,0.65
1843,43,1,2025,391,353,34,3.84,153,23,0.37
1844,44,1,2025,339,293,30,4.43,121,46,0.3
1845,45,1,2025,200,185,67,3.79,287,44,0.56
1846,46,1,2025,182,155,56,4.79,157,23,0.44
1847,47,1,2025,306,258,45,4.58,258,30,0.63
1848,48,1,2025,353,323,61,3.55,243,36,0.35
1849,49,1,2025,401,374,48,4.13,222,50,0.3
1850,50,1,2025,279,234,25,4.79,181,11,0.49
1851,51,1,2025,365,310,42,4.02,185,45,0.44
1852,52,1,2025,516,429,51,4.03,95,25,0.37
1853,53,1,2025,435,384,53,4.41,170,34,0.57
1854,54,1,2025,410,383,32,3.94,163,46,0.51
1855,55,1,2025,578,523,21,4.58,150,43,0.52
1856,56,1,2025,401,349,36,4.23,181,34,0.47
1857,57,1,2025,362,302,28,3.91,102,45,0.63
1858,58,1,2025,201,178,80,4.52,238,23,0.31
1859,59,1,2025,564,493,23,4.69,293,23,0.61
1860,60,1,2025,499,468,87,4.11,176,18,0.66
1861,61,1,2025,274,238,87,4.01,85,12,0.59
1862,62,1,2025,153,123,25,4.09,171,12,0.6
1863,63,1,2025,646,613,23,4.19,176,44,0.33
1864,64,1,2025,453,414,44,4.4,147,14,0.39
1865,65,1,2025,621,537,82,4.3,276,18,0.6
1866,66,1,2025,392,322,36,4.37,112,12,0.46
1867,67,1,2025,479,422,22,4.75,289,42,0.54
1868,68,1,2025,315,295,73,4.58,162,34,0.56
1869,69,1,2025,561,464,63,4.42,231,33,0.32
1870,70,1,2025,234,188,35,3.85,255,48,0.62
1871,71,1,2025,397,360,50,3.62,174,35,0.45
1872,72,1,2025,399,370,26,3.58,223,39,0.37
1873,73,1,2025,406,327,74,3.61,135,17,0.66
1874,74,1,2025,136,118,88,3.53,141,20,0.66
1875,75,1,2025,529,490,68,4.46,215,17,0.62
1876,76,1,2025,644,594,79,3.89,152,14,0.59
1877,77,1,2025,366,330,66,4.63,204,41,0.48
1878,78,1,2025,221,196,52,4.04,187,39,0.49
1879,79,1,2025,416,333,80,4.24,184,36,0.53
1880,80,1,2025,531,493,80,4.43,165,18,0.54
1881,81,1,2025,395,332,80,4.42,216,42,0.32
1882,82,1,2025,572,529,43,4.28,121,12,0.5
1883,83,1,2025,579,478,46,4.3,209,23,0.63
1884,84,1,2025,313,291,68,3.91,98,22,0.55
1885,85,1,2025,492,411,52,3.96,276,30,0.47
1886,86,1,2025,243,207,68,4.03,108,31,0.43
1887,87,1,2025,452,401,36,4.21,215,18,0.31
1888,88,1,2025,325,304,45,4.69,129,33,0.39
1889,89,1,2025,136,128,21,3.86,181,28,0.43
1890,90,1,2025,354,335,68,4.56,167,10,0.6
1891,91,1,2025,560,506,87,4.68,182,13,0.54
1892,92,1,2025,378,337,50,4.39,129,24,0.35
1893,93,1,2025,464,409,31,4.17,111,45,0.64
1894,94,1,2025,461,408,23,4.61,173,42,0.65
1895,95,1,2025,179,169,70,3.83,200,43,0.41
1896,96,1,2025,304,250,49,3.92,283,43,0.54
1897,97,1,2025,581,514,42,4.21,187,31,0.69
1898,98,1,2025,343,320,53,3.59,114,15,0.54
1899,99,1,2025,507,440,27,4.07,133,46,0.36
1900,100,1,2025,426,380,64,4.2,144,18,0.5
1901,101,1,2025,189,154,51,3.63,202,37,0.54
1902,102,1,2025,252,201,30,4.18,203,22,0.49
1903,103,1,2025,647,548,53,3.72,219,26,0.53
1904,104,1,2025,509,412,55,3.58,267,24,0.38
1905,105,1,2025,313,256,25,3.94,126,16,0.61
1906,106,1,2025,210,189,48,3.78,115,42,0.64
1907,107,1,2025,258,221,54,3.67,191,12,0.42
1908,108,1,2025,141,119,49,3.55,168,10,0.39
1909,109,1,2025,475,427,84,3.95,269,39,0.62
1910,110,1,2025,388,350,90,4.35,81,34,0.62
1911,111,1,2025,499,469,56,4.11,133,46,0.5
1912,112,1,2025,543,494,51,4.62,188,32,0.56
1913,113,1,2025,206,176,88,4.39,128,18,0.35
1914,114,1,2025,478,424,24,4.51,126,22,0.42
1915,115,1,2025,479,401,46,4.04,125,49,0.54
1916,116,1,2025,150,127,31,3.87,128,38,0.68
1917,117,1,2025,401,324,55,4.69,292,14,0.6
1918,118,1,2025,466,397,73,4.1,195,18,0.37
1919,119,1,2025,400,366,89,3.65,130,34,0.69
1920,120,1,2025,621,527,65,3.81,187,25,0.38
1921,121,1,2025,646,611,27,3.88,134,28,0.6
1922,122,1,2025,308,255,54,4.59,101,41,0.36
1923,123,1,2025,146,137,20,3.95,222,19,0.3
1924,124,1,2025,374,317,34,4.05,210,28,0.52
1925,125,1,2025,232,215,30,4.78,156,36,0.41
1926,126,1,2025,616,579,45,4.74,138,40,0.49
1927,127,1,2025,228,206,33,4.31,87,24,0.38
1928,128,1,2025,319,264,88,3.92,177,18,0.52
1929,129,1,2025,360,293,34,3.65,94,31,0.58
1930,130,1,2025,284,227,34,4.65,197,46,0.33
1931,131,1,2025,267,220,62,4.56,142,34,0.41
1932,132,1,2025,286,242,45,4.66,133,18,0.34
1933,133,1,2025,360,293,46,3.76,214,49,0.37
1934,134,1,2025,253,229,56,4.13,289,19,0.41
1935,135,1,2025,462,407,89,4.14,136,14,0.48
1936,136,1,2025,201,182,82,3.84,120,23,0.64
1937,137,1,2025,629,571,38,3.55,219,28,0.45
1938,138,1,2025,527,475,58,4.41,241,24,0.67
1939,139,1,2025,449,422,28,4.08,266,15,0.38
1940,140,1,2025,438,367,75,3.6,96,17,0.37
1941,141,1,2025,392,345,40,4.66,111,14,0.44
1942,142,1,2025,582,491,37,3.62,159,50,0.46
1943,143,1,2025,548,448,85,4.57,270,22,0.68
1944,144,1,2025,490,410,22,4.42,115,11,0.39
1945,145,1,2025,486,421,49,4.41,96,15,0.33
1946,146,1,2025,378,315,38,4.11,233,17,0.55
1947,147,1,2025,253,214,84,4.48,269,17,0.31
1948,148,1,2025,594,525,33,3.53,283,39,0.69
1949,149,1,2025,322,266,59,3.71,163,23,0.69
1950,150,1,2025,366,335,39,3.69,94,23,0.34
1951,151,1,2025,301,285,32,3.63,188,43,0.34
1952,152,1,2025,271,242,28,4.3,204,25,0.62
1953,153,1,2025,373,300,73,3.72,127,30,0.39
1954,154,1,2025,462,401,50,4.03,202,30,0.64
1955,155,1,2025,435,398,35,3.84,154,32,0.55
1956,156,1,2025,356,292,48,4.75,130,49,0.61
1957,157,1,2025,166,132,33,4.48,295,46,0.36
1958,158,1,2025,275,235,90,4.37,271,23,0.43
1959,159,1,2025,310,294,50,4.15,100,37,0.69
1960,160,1,2025,230,215,33,4.57,271,12,0.57
1961,161,1,2025,188,176,74,3.9,106,37,0.49
1962,162,1,2025,222,189,88,3.61,154,25,0.43
1963,163,1,2025,260,220,22,3.94,245,19,0.33
1964,164,1,2025,319,282,55,4.75,265,50,0.48
1965,165,1,2025,180,168,20,4.66,146,15,0.6
1966,166,1,2025,500,420,75,4.7,132,38,0.68
1967,167,1,2025,374,316,60,4.06,171,45,0.68
1968,168,1,2025,481,419,21,4.7,139,16,0.48
1969,169,1,2025,568,460,90,4.65,206,10,0.37
1970,170,1,2025,404,351,28,4.54,152,22,0.6
1971,171,1,2025,367,303,80,4.74,101,13,0.49
1972,172,1,2025,240,226,66,3.52,198,39,0.38
1973,173,1,2025,191,174,28,4.42,119,42,0.38
1974,174,1,2025,644,544,44,4.05,104,28,0.5
1975,175,1,2025,302,279,45,4.05,160,11,0.46
1976,176,1,2025,150,133,61,3.87,295,25,0.6
1977,177,1,2025,419,338,79,3.75,201,34,0.4
1978,178,1,2025,167,138,33,4.51,287,12,0.63
1979,179,1,2025,592,534,24,3.86,112,45,0.69
1980,180,1,2025,517,416,86,3.72,298,21,0.66
1981,181,1,2025,275,247,31,3.98,147,49,0.48
1982,182,1,2025,458,372,54,4.09,247,15,0.62
1983,183,1,2025,158,146,66,4.66,277,17,0.51
1984,184,1,2025,579,505,42,3.95,161,43,0.55
1985,185,1,2025,456,427,35,4.34,245,23,0.32
1986,186,1,2025,352,329,20,4.09,283,20,0.32
1987,187,1,2025,412,384,28,3.61,233,13,0.4
1988,188,1,2025,228,187,83,4.01,291,31,0.62
1989,189,1,2025,499,402,83,4.01,84,26,0.62
1990,190,1,2025,235,217,34,4.09,101,41,0.61
1991,191,1,2025,461,419,84,3.96,296,45,0.33
1992,192,1,2025,292,267,26,4.64,125,18,0.37
1993,193,1,2025,201,175,85,3.54,285,49,0.46
1994,194,1,2025,581,474,71,3.91,163,30,0.6
1995,195,1,2025,217,180,72,4.42,250,27,0.69
1996,196,1,2025,230,195,89,4.71,182,17,0.69
1997,197,1,2025,569,499,65,4.57,233,27,0.37
1998,198,1,2025,377,312,76,3.84,155,22,0.38
1999,199,1,2025,521,459,89,4.5,272,23,0.31
2000,200,1,2025,448,397,35,3.78,285,15,0.5
2001,201,1,2025,289,234,32,4.69,80,22,0.55
2002,202,1,2025,410,340,90,4.6,292,46,0.33
2003,203,1,2025,399,366,25,4.6,168,36,0.69
2004,204,1,2025,247,232,58,3.79,276,24,0.56
2005,205,1,2025,630,551,70,3.7,255,42,0.68
2006,206,1,2025,617,531,32,4.51,195,31,0.32
2007,207,1,2025,600,569,71,4.32,109,41,0.56
2008,208,1,2025,642,530,33,3.56,264,16,0.6
2009,209,1,2025,306,290,20,3.74,209,12,0.42
2010,210,1,2025,405,340,23,4.41,268,22,0.56
2011,211,1,2025,449,378,20,4.09,258,46,0.54
2012,212,1,2025,509,422,79,3.94,122,44,0.63
2013,213,1,2025,590,479,71,4.65,200,42,0.48
2014,214,1,2025,367,313,42,4.62,213,15,0.45
2015,215,1,2025,390,349,44,3.71,96,46,0.59
2016,216,1,2025,163,137,47,4.7,242,32,0.5
2017,217,1,2025,644,556,63,3.99,165,41,0.67
