id,usager_id,maison_fs_id,date_demande,type_service,organisme_concerne,canal,duree_traitement,satisfaction_score,resolu,conseiller_id,complexite,suivi_necessaire
11524,3311,216,2024-08-03 21:12:01.577797,acces_droit,caf,numerique,35,5,True,710,complexe,True
11525,2423,153,2025-05-02 02:13:32.477247,sante,ants,telephone,93,3,True,458,moyen,True
11526,1653,158,2024-08-24 16:18:13.626615,acces_droit,justice,physique,113,4,True,669,simple,True
11527,1975,242,2025-06-22 16:41:13.756780,famille,la_poste,telephone,80,3,False,93,complexe,True
11528,4122,247,2025-07-08 21:25:07.892896,sante,cpam,physique,40,5,True,683,complexe,False
11529,1679,287,2024-10-22 01:04:58.230400,emploi,la_poste,telephone,23,3,False,1345,moyen,False
11530,1719,60,2024-10-24 02:09:49.933152,logement,caf,visio,59,5,True,709,simple,False
11531,1457,272,2025-06-02 23:03:27.574496,sante,cnav,numerique,50,2,False,988,simple,False
11532,624,65,2024-10-19 06:39:57.519781,famille,pole_emploi,numerique,21,4,False,919,complexe,True
11533,1718,225,2024-09-25 11:12:27.125251,energie,pole_emploi,physique,109,5,True,675,simple,True
11534,3057,216,2024-07-29 16:38:09.499806,emploi,msa,numerique,116,3,True,326,complexe,False
11535,4671,184,2025-01-08 04:22:26.986783,social,caf,telephone,27,1,True,878,simple,True
11536,4174,259,2025-07-13 03:33:03.447477,services_postaux,cnav,telephone,16,5,True,1137,simple,False
11537,2239,49,2025-02-15 08:07:20.329505,retraite,justice,visio,120,3,False,1046,moyen,False
11538,3622,37,2025-02-14 07:24:44.157615,logement,la_poste,visio,103,1,True,1162,simple,True
11539,1390,133,2024-09-06 00:35:44.438460,retraite,justice,physique,112,5,True,349,complexe,False
11540,4620,16,2024-12-22 11:01:54.694928,logement,cnav,visio,109,1,False,1087,moyen,True
11541,4080,205,2025-07-12 18:34:26.476242,famille,la_poste,physique,71,5,False,1335,simple,False
11542,2067,196,2024-09-25 21:01:09.021291,energie,cnav,numerique,29,3,True,588,moyen,False
11543,3441,194,2025-01-14 16:30:28.999520,social,justice,visio,77,1,False,328,moyen,True
11544,852,225,2024-10-19 18:22:06.212237,social,pole_emploi,physique,92,2,True,481,moyen,True
11545,3765,24,2025-05-31 19:14:36.820840,sante,justice,telephone,79,1,True,570,moyen,False
11546,2541,44,2025-01-09 12:22:50.413772,sante,ants,numerique,73,2,False,354,moyen,True
11547,3267,63,2024-12-20 23:51:34.643417,retraite,justice,numerique,45,5,True,610,complexe,True
11548,915,134,2024-11-19 21:21:33.502228,energie,justice,physique,49,3,False,429,simple,True
11549,618,238,2025-04-18 15:09:53.330189,sante,msa,numerique,81,1,False,1021,moyen,True
11550,1916,195,2024-09-16 03:09:05.603725,logement,pole_emploi,numerique,39,4,True,820,moyen,True
11551,2076,91,2025-05-03 09:20:45.384540,acces_droit,ants,numerique,46,2,True,613,moyen,True
11552,4917,103,2025-06-03 14:13:09.886616,sante,ants,physique,44,5,False,728,simple,False
11553,710,191,2024-10-06 01:03:20.455591,emploi,cpam,visio,75,3,True,112,simple,False
11554,1848,90,2024-11-14 16:09:35.983743,logement,msa,visio,119,5,False,530,complexe,False
11555,59,284,2025-02-09 00:42:37.910480,sante,ants,numerique,18,5,True,1136,moyen,True
11556,1166,138,2024-09-14 11:27:36.152852,famille,pole_emploi,numerique,33,3,True,373,moyen,False
11557,4096,204,2025-05-07 00:42:56.441145,emploi,cnav,physique,37,4,False,1200,simple,False
11558,2515,134,2024-09-24 22:55:45.301824,famille,ants,visio,91,5,True,296,simple,False
11559,231,229,2024-12-30 14:17:23.053803,emploi,justice,telephone,47,1,True,1377,simple,True
11560,4874,222,2024-08-19 04:43:31.883677,social,msa,numerique,35,5,False,556,simple,False
11561,4393,227,2024-09-16 06:41:34.786175,social,justice,telephone,71,1,False,158,simple,True
11562,2630,55,2024-12-21 08:45:48.386429,logement,la_poste,physique,73,1,False,1427,moyen,False
11563,120,167,2025-03-12 20:00:45.642892,famille,pole_emploi,physique,31,5,True,371,complexe,True
11564,1020,181,2024-10-30 12:37:49.854634,emploi,pole_emploi,physique,103,4,False,1299,complexe,True
11565,2990,49,2024-10-14 10:17:44.728044,sante,cpam,telephone,83,4,True,1038,complexe,False
11566,2256,296,2024-09-13 11:27:40.323460,acces_droit,caf,telephone,16,5,False,834,simple,True
11567,3652,131,2025-04-08 16:23:47.732343,social,justice,visio,44,4,True,1385,simple,True
11568,2439,204,2025-06-11 00:18:31.341330,emploi,justice,physique,42,5,True,495,simple,False
11569,2212,130,2025-06-04 09:52:09.932153,acces_droit,la_poste,physique,87,4,False,165,moyen,True
11570,4747,10,2025-02-11 04:32:23.064047,services_postaux,cpam,numerique,69,5,True,888,complexe,False
11571,3585,81,2025-05-09 16:42:24.147319,services_postaux,msa,physique,15,3,True,205,moyen,True
11572,3414,278,2024-10-27 12:16:38.975981,social,la_poste,numerique,27,4,False,949,moyen,False
11573,2334,213,2025-03-22 08:52:07.828267,sante,pole_emploi,physique,86,4,False,731,complexe,True
11574,822,180,2025-04-29 20:23:31.180577,emploi,pole_emploi,numerique,93,4,False,906,simple,False
11575,4919,19,2024-11-19 11:52:27.357881,services_postaux,caf,telephone,73,5,False,141,simple,True
11576,3384,185,2024-11-29 04:27:24.641067,social,msa,physique,119,4,True,863,simple,True
11577,2836,290,2025-01-31 02:20:04.139015,sante,la_poste,numerique,47,1,True,654,simple,True
11578,1581,190,2024-08-23 02:34:50.366725,social,ants,numerique,59,3,False,884,moyen,False
11579,2982,213,2025-01-20 23:58:39.198000,energie,cpam,numerique,80,5,False,1499,moyen,True
11580,1041,80,2024-11-16 00:10:40.705392,social,cnav,numerique,83,4,False,324,simple,True
11581,3066,189,2024-11-25 08:41:56.505249,acces_droit,justice,physique,22,2,True,1290,complexe,False
11582,749,254,2025-04-09 02:41:43.407639,retraite,cnav,physique,93,4,True,1408,moyen,True
11583,2588,185,2024-08-20 00:29:24.429782,sante,justice,physique,109,4,True,964,moyen,False
11584,3334,237,2025-01-03 22:51:59.386134,energie,caf,physique,54,3,False,99,complexe,True
11585,3501,9,2024-09-18 19:34:03.673636,logement,msa,physique,32,3,False,228,simple,False
11586,746,158,2024-09-29 18:59:31.608132,energie,la_poste,telephone,43,2,False,831,simple,False
11587,3773,281,2025-04-22 06:33:34.571093,energie,la_poste,telephone,40,1,False,1238,simple,True
11588,863,270,2025-06-04 22:40:14.571813,famille,ants,physique,60,3,False,774,moyen,True
11589,4504,11,2025-03-11 21:17:54.961375,services_postaux,cnav,telephone,101,5,False,1153,moyen,True
11590,3383,70,2025-04-08 23:50:07.834023,acces_droit,pole_emploi,numerique,120,1,True,897,moyen,True
11591,3397,245,2024-07-19 15:57:23.101648,logement,ants,visio,77,5,False,334,simple,False
11592,289,259,2024-10-17 08:26:46.396223,social,pole_emploi,telephone,113,5,False,193,simple,True
11593,4304,300,2025-02-01 05:01:12.440082,retraite,caf,physique,94,1,True,425,simple,True
11594,4981,198,2025-02-17 21:54:20.565555,acces_droit,caf,telephone,42,4,True,1355,complexe,False
11595,4789,276,2025-01-12 22:31:47.336145,energie,ants,physique,109,3,False,261,moyen,True
11596,2895,124,2024-12-02 12:46:03.596750,famille,la_poste,physique,109,5,False,1051,moyen,False
11597,2705,188,2025-03-26 19:09:57.348382,logement,la_poste,numerique,116,4,True,171,simple,False
11598,276,4,2024-11-25 07:21:00.434305,logement,msa,numerique,69,3,True,1244,moyen,True
11599,765,258,2024-09-03 15:31:56.546370,social,ants,telephone,57,3,True,1488,complexe,True
11600,3148,214,2025-01-08 04:00:17.790755,logement,msa,numerique,28,1,False,1169,complexe,False
11601,4891,1,2024-12-16 13:57:37.803053,emploi,la_poste,telephone,117,4,False,763,moyen,False
11602,2683,160,2024-09-09 04:04:43.848243,acces_droit,ants,physique,90,5,True,1260,moyen,False
11603,3398,208,2025-04-21 07:31:58.637476,social,msa,visio,36,5,False,249,complexe,True
11604,1503,173,2024-08-27 23:10:30.052458,famille,la_poste,visio,38,1,False,1489,simple,True
11605,3070,33,2025-06-09 23:33:50.029267,sante,msa,visio,66,2,False,211,simple,False
11606,1026,283,2025-06-14 12:35:19.986439,sante,caf,visio,110,4,True,902,simple,False
11607,3285,284,2025-01-25 00:23:14.370977,energie,justice,physique,117,3,False,536,simple,False
11608,976,239,2025-06-21 23:28:36.150814,emploi,caf,telephone,113,2,True,1060,moyen,True
11609,3800,277,2025-01-07 06:32:58.893676,sante,ants,physique,26,4,False,1049,complexe,True
11610,3148,111,2025-07-06 14:57:53.294204,sante,cnav,numerique,29,2,False,812,moyen,True
11611,3412,86,2025-02-12 19:28:54.018875,emploi,justice,telephone,33,5,False,1258,moyen,True
11612,3515,237,2025-03-02 14:57:47.311222,acces_droit,justice,physique,71,3,False,975,simple,False
11613,2682,171,2024-10-09 19:53:27.995945,social,la_poste,numerique,78,3,False,670,simple,False
11614,768,83,2024-08-22 23:11:19.120616,retraite,cnav,telephone,113,1,False,669,simple,True
11615,2342,281,2025-05-04 20:34:06.396963,emploi,ants,visio,87,3,True,239,moyen,False
11616,2536,101,2025-01-29 19:24:49.747166,emploi,la_poste,numerique,95,5,False,1164,simple,False
11617,461,50,2024-10-17 12:53:26.216938,services_postaux,ants,telephone,114,4,False,442,moyen,False
11618,1313,296,2025-06-16 03:03:31.920383,logement,cpam,telephone,109,3,True,888,moyen,True
11619,1189,24,2024-09-30 14:52:43.624036,services_postaux,msa,physique,86,2,True,998,simple,True
11620,4343,54,2025-05-20 05:55:31.073935,acces_droit,cpam,visio,111,5,False,376,moyen,True
11621,1714,174,2025-03-01 20:18:50.114096,energie,ants,physique,120,3,True,1123,simple,False
11622,4569,188,2025-01-05 03:39:18.585033,retraite,caf,telephone,92,2,True,114,complexe,False
11623,2474,193,2025-05-05 16:35:08.599102,emploi,cpam,physique,112,5,True,670,simple,False
11624,3594,173,2025-03-14 10:28:51.489738,emploi,la_poste,telephone,95,2,False,910,moyen,False
11625,2094,50,2024-07-18 16:28:28.500325,energie,pole_emploi,visio,20,5,True,496,complexe,True
11626,1962,201,2025-04-10 18:10:04.549901,social,pole_emploi,numerique,30,1,False,439,moyen,True
11627,3469,230,2025-07-08 03:48:53.004409,retraite,ants,visio,84,4,False,173,complexe,True
11628,818,229,2024-08-08 03:05:02.779964,services_postaux,pole_emploi,visio,85,4,False,566,complexe,False
11629,4993,29,2025-06-26 13:31:46.086486,social,pole_emploi,visio,100,3,False,313,simple,False
11630,4676,238,2025-03-29 11:54:56.951601,retraite,la_poste,numerique,78,1,True,252,simple,True
11631,1492,188,2024-09-26 09:36:19.998376,energie,caf,numerique,63,1,False,785,complexe,True
11632,4505,214,2024-12-12 10:49:57.275359,services_postaux,msa,telephone,56,5,True,672,moyen,False
11633,4095,269,2025-04-02 20:48:16.746053,energie,pole_emploi,physique,43,5,False,493,complexe,True
11634,193,141,2024-11-27 14:22:48.289741,acces_droit,cpam,physique,27,1,False,1373,simple,False
11635,4235,263,2025-04-27 20:10:20.102415,social,caf,telephone,107,1,False,906,simple,True
11636,1901,196,2025-06-08 01:57:21.467436,famille,la_poste,numerique,55,2,True,1235,moyen,True
11637,1483,278,2025-06-09 17:41:09.364725,retraite,cpam,visio,46,5,False,331,moyen,False
11638,3259,209,2025-01-27 06:12:59.992271,sante,ants,numerique,41,3,True,1177,moyen,False
11639,2069,39,2024-11-16 02:51:13.394139,emploi,caf,physique,101,5,True,1340,simple,True
11640,804,49,2025-07-05 05:53:50.811924,energie,cnav,physique,95,1,True,1473,moyen,True
11641,2180,282,2025-06-19 06:26:54.653647,sante,cnav,telephone,73,4,False,220,simple,True
11642,3285,129,2024-09-30 11:11:01.193221,social,cpam,visio,83,5,True,1097,moyen,False
11643,3230,6,2025-07-02 01:09:43.850300,services_postaux,pole_emploi,numerique,100,3,False,1064,simple,False
11644,4951,45,2025-04-05 08:39:59.270808,acces_droit,caf,numerique,62,4,False,1150,moyen,True
11645,813,55,2024-09-14 17:19:46.637550,sante,msa,physique,107,1,False,1033,moyen,True
11646,2338,25,2024-09-19 01:12:29.596487,retraite,cnav,telephone,27,5,False,1259,simple,True
11647,1303,203,2025-02-04 11:11:42.874085,sante,caf,telephone,30,5,False,90,moyen,False
11648,4914,148,2024-11-12 06:33:23.291190,retraite,cpam,visio,95,5,False,761,simple,False
11649,2857,169,2024-12-06 07:05:04.209674,famille,caf,numerique,40,5,False,380,simple,False
11650,2814,266,2024-08-16 05:27:37.605391,sante,justice,physique,55,1,False,129,complexe,False
11651,3812,288,2024-09-18 18:35:22.094757,services_postaux,justice,numerique,39,1,True,1134,complexe,True
11652,4746,82,2024-09-27 16:48:33.704109,sante,justice,numerique,96,5,False,782,moyen,True
11653,4956,107,2024-10-14 22:06:07.467944,retraite,justice,physique,102,1,False,1301,moyen,False
11654,2865,57,2025-04-13 21:09:45.467859,retraite,ants,visio,38,1,True,153,simple,False
11655,4287,173,2025-03-18 05:05:09.593789,services_postaux,caf,physique,40,1,False,938,simple,True
11656,2465,208,2024-11-19 07:21:29.138732,acces_droit,msa,visio,54,3,False,632,moyen,False
11657,2580,230,2025-05-01 18:41:36.243211,social,pole_emploi,physique,70,5,False,1281,simple,True
11658,2047,296,2025-01-19 12:43:26.975267,services_postaux,pole_emploi,visio,86,2,False,172,moyen,False
11659,4659,158,2024-10-30 17:09:25.685444,sante,cnav,numerique,59,2,False,315,moyen,True
11660,1695,46,2025-06-01 18:32:08.699623,energie,cnav,physique,120,4,True,1398,moyen,True
11661,3417,240,2024-10-06 16:14:51.086949,services_postaux,caf,numerique,114,3,True,346,complexe,False
11662,3860,13,2025-01-24 15:09:32.262268,sante,cnav,numerique,29,3,False,622,complexe,False
11663,3160,247,2025-04-08 05:11:15.248510,retraite,msa,telephone,46,2,False,1130,simple,False
11664,2331,232,2025-01-15 12:52:51.965308,energie,caf,physique,20,3,False,1443,complexe,True
11665,364,291,2024-08-09 03:08:05.511394,energie,justice,visio,113,3,True,863,moyen,True
11666,2340,139,2025-03-08 14:05:33.375148,famille,cnav,numerique,99,3,False,376,complexe,True
11667,4373,284,2025-03-12 20:03:12.424286,acces_droit,cnav,numerique,111,3,False,275,moyen,True
11668,4095,171,2025-05-26 20:30:06.681665,famille,cpam,visio,85,5,False,44,simple,False
11669,4003,259,2024-10-09 14:37:00.919546,retraite,caf,visio,73,3,True,1084,simple,True
11670,1196,94,2025-06-02 12:10:39.218957,services_postaux,cpam,numerique,37,2,False,733,complexe,True
11671,3429,188,2025-05-08 20:40:41.915963,famille,la_poste,physique,96,5,False,696,complexe,False
11672,983,201,2025-04-17 07:36:17.716785,sante,caf,numerique,97,1,True,310,moyen,True
11673,3409,146,2025-01-23 01:15:48.764561,retraite,msa,physique,23,2,False,38,simple,True
11674,4614,82,2025-06-29 15:15:32.004157,famille,ants,telephone,25,5,False,610,complexe,False
11675,1169,88,2025-05-31 00:58:19.048769,logement,la_poste,telephone,47,3,True,266,complexe,True
11676,4615,222,2025-05-04 14:15:09.729385,famille,cnav,telephone,109,2,False,941,complexe,False
11677,2994,81,2025-05-16 06:16:52.896839,retraite,pole_emploi,numerique,120,2,False,1103,simple,False
11678,2483,76,2025-01-09 17:42:33.987806,acces_droit,pole_emploi,numerique,109,1,True,1245,simple,False
11679,947,294,2024-12-04 13:52:52.385778,retraite,msa,visio,81,5,True,1336,moyen,False
11680,3028,6,2025-04-12 13:25:45.440681,emploi,msa,numerique,59,2,True,163,simple,True
11681,929,191,2025-04-28 20:19:25.882493,social,ants,visio,19,2,False,109,complexe,True
11682,4984,18,2025-06-23 22:40:27.058772,acces_droit,pole_emploi,numerique,28,4,False,103,moyen,True
11683,3702,76,2025-04-15 02:10:37.447643,energie,justice,visio,22,1,False,962,moyen,False
11684,4907,27,2024-11-27 18:37:21.380377,social,msa,visio,50,2,True,582,complexe,True
11685,722,121,2025-04-15 21:10:32.858428,energie,ants,physique,60,5,False,88,simple,True
11686,4163,263,2024-08-30 13:25:45.303089,famille,caf,numerique,43,2,True,755,complexe,True
11687,644,296,2024-10-20 06:55:26.991387,energie,msa,physique,81,4,True,519,complexe,False
11688,934,159,2024-10-21 19:26:00.317147,sante,justice,physique,79,3,False,517,moyen,True
11689,148,6,2024-12-26 20:18:39.458138,energie,cnav,visio,70,3,True,283,moyen,True
11690,3623,88,2024-08-26 20:09:02.806720,social,justice,physique,62,2,True,1469,simple,True
11691,2540,169,2025-04-15 03:41:11.043332,retraite,pole_emploi,numerique,84,3,True,463,simple,False
11692,1463,170,2025-02-03 06:25:18.358770,emploi,pole_emploi,physique,86,3,True,1308,moyen,False
11693,59,61,2025-04-08 01:09:21.062803,sante,la_poste,visio,60,4,True,184,simple,True
11694,1169,284,2025-07-07 12:28:54.123752,retraite,la_poste,visio,30,1,False,510,simple,False
11695,4769,97,2024-12-05 10:37:59.372193,emploi,cpam,numerique,69,1,False,1014,complexe,True
11696,3863,79,2025-04-27 05:54:16.368694,emploi,justice,physique,43,1,False,868,complexe,False
11697,4260,55,2024-09-16 06:09:28.657329,energie,ants,visio,45,5,True,187,complexe,False
11698,51,125,2025-01-18 09:32:06.338824,retraite,cpam,numerique,95,3,False,605,moyen,False
11699,1061,15,2025-01-29 11:11:25.309446,emploi,cnav,telephone,21,3,True,323,moyen,True
11700,4880,121,2024-07-23 04:51:31.497403,logement,ants,physique,103,3,False,863,complexe,False
11701,2225,261,2024-10-23 04:30:25.797667,retraite,justice,physique,20,5,False,158,simple,False
11702,2809,128,2025-03-22 15:44:57.160661,energie,caf,numerique,74,2,True,914,complexe,False
11703,1281,280,2025-05-23 20:51:54.040847,emploi,justice,visio,33,1,False,851,moyen,True
11704,4385,38,2025-02-11 21:57:17.700593,logement,caf,telephone,23,4,False,1448,simple,True
11705,1440,104,2024-12-14 17:37:10.741571,logement,pole_emploi,telephone,17,1,False,26,moyen,True
11706,4246,282,2025-01-01 04:40:13.200743,social,ants,physique,64,2,True,1024,moyen,False
11707,1070,116,2024-12-13 23:29:13.111673,emploi,cnav,telephone,91,3,False,1017,moyen,True
11708,3993,217,2024-08-18 09:01:34.457266,logement,cpam,numerique,116,1,True,280,complexe,True
11709,3615,185,2024-10-31 05:50:26.764214,logement,cpam,physique,76,5,False,844,moyen,True
11710,4612,173,2025-05-27 03:20:22.938923,logement,msa,numerique,115,1,False,783,simple,True
11711,1085,183,2024-11-17 18:06:01.943746,retraite,pole_emploi,physique,94,2,True,200,complexe,True
11712,1094,105,2024-09-10 02:55:03.251349,sante,justice,visio,89,4,True,1081,simple,True
11713,3964,138,2025-04-17 13:55:56.259820,logement,pole_emploi,telephone,54,3,True,1046,simple,False
11714,4157,255,2025-06-06 06:55:49.783511,acces_droit,ants,physique,42,5,True,486,complexe,True
11715,549,174,2024-12-02 08:16:15.128037,logement,ants,numerique,101,3,False,468,simple,False
11716,1166,63,2025-04-08 20:46:51.499819,logement,la_poste,visio,20,4,True,653,moyen,True
11717,3210,97,2024-11-26 12:09:58.180794,social,pole_emploi,telephone,75,1,False,451,complexe,False
11718,3824,113,2025-02-28 14:07:21.941238,logement,cpam,visio,33,1,False,843,simple,False
11719,213,163,2025-02-01 17:01:36.463982,retraite,cnav,visio,80,5,True,717,complexe,False
11720,3123,190,2025-02-06 12:53:00.007941,sante,la_poste,numerique,118,3,False,116,complexe,True
11721,2358,11,2024-09-14 12:48:24.677057,sante,cnav,physique,68,5,True,780,moyen,True
11722,2220,16,2024-11-08 21:23:36.578299,emploi,pole_emploi,visio,77,2,False,548,moyen,False
11723,4904,277,2024-11-30 20:02:26.139037,services_postaux,la_poste,numerique,96,4,False,952,moyen,True
11724,122,61,2025-03-23 06:04:41.229204,services_postaux,caf,numerique,88,1,True,389,moyen,False
11725,3443,13,2025-05-05 12:48:19.702721,acces_droit,cnav,numerique,39,1,False,1385,simple,True
11726,52,96,2024-11-05 02:51:59.747892,logement,pole_emploi,telephone,87,1,False,1355,simple,False
11727,908,83,2025-06-20 19:44:16.940485,services_postaux,pole_emploi,numerique,60,3,False,657,moyen,True
11728,2960,157,2025-04-15 04:01:13.780035,sante,justice,numerique,112,4,False,952,simple,True
11729,720,13,2024-09-13 14:42:54.198273,retraite,caf,numerique,56,1,True,750,moyen,False
11730,1610,235,2024-07-31 04:00:58.599634,famille,pole_emploi,numerique,117,1,False,845,moyen,True
11731,2686,130,2025-04-16 05:29:55.123755,retraite,pole_emploi,numerique,86,2,True,1411,moyen,True
11732,2120,127,2024-12-29 02:12:48.738070,retraite,ants,physique,81,4,False,996,complexe,False
11733,3875,224,2024-11-27 15:45:32.654954,energie,msa,numerique,22,5,True,1227,simple,True
11734,2619,257,2024-12-27 03:24:35.684453,energie,msa,physique,33,2,True,1374,simple,True
11735,1392,52,2024-11-22 19:18:53.810057,energie,cnav,numerique,61,1,True,930,complexe,False
11736,792,190,2025-05-07 04:37:57.231042,social,cpam,physique,59,2,True,1446,simple,True
11737,1397,100,2024-11-25 22:12:31.442998,retraite,caf,numerique,84,4,False,602,simple,False
11738,4225,119,2024-11-11 23:13:25.578832,famille,pole_emploi,visio,46,3,False,808,simple,False
11739,4174,33,2024-09-21 21:10:43.438971,retraite,cnav,telephone,100,2,True,1047,complexe,False
11740,1068,9,2025-05-14 20:17:18.482205,logement,justice,visio,68,5,False,1340,moyen,False
11741,3331,38,2024-08-17 12:26:51.600775,retraite,pole_emploi,visio,112,4,True,339,moyen,False
11742,4569,291,2025-06-01 16:10:02.980760,retraite,pole_emploi,physique,70,4,False,880,moyen,True
11743,2249,208,2024-09-25 14:53:47.980872,retraite,cpam,visio,69,3,True,373,moyen,False
11744,3421,98,2025-02-16 07:26:41.462095,sante,cnav,telephone,118,2,False,1255,moyen,True
11745,2157,298,2025-06-09 01:03:32.051162,emploi,justice,physique,93,1,False,1007,complexe,True
11746,449,288,2025-06-25 14:21:16.049942,acces_droit,msa,telephone,59,5,True,1018,simple,False
11747,2338,47,2024-10-31 11:57:20.256902,services_postaux,la_poste,telephone,50,2,True,1329,simple,True
11748,4051,38,2024-08-08 19:54:55.970433,services_postaux,msa,numerique,85,4,True,790,complexe,True
11749,2044,64,2025-02-26 17:46:50.668488,acces_droit,la_poste,physique,36,2,False,354,complexe,False
11750,870,137,2025-05-04 20:49:22.745800,services_postaux,cpam,visio,108,2,False,364,simple,False
11751,2279,22,2024-10-18 16:44:56.406323,retraite,cpam,physique,35,1,True,845,complexe,False
11752,3763,157,2024-09-25 06:19:01.072924,retraite,cpam,physique,108,5,True,1011,complexe,False
11753,3526,263,2024-09-13 12:06:51.414845,acces_droit,ants,physique,47,5,True,807,simple,True
11754,2960,267,2024-11-18 14:53:33.903620,sante,caf,telephone,107,1,True,529,simple,True
11755,1591,108,2024-11-12 09:24:20.236590,services_postaux,la_poste,visio,54,5,False,1412,simple,False
11756,2017,287,2025-05-09 18:28:49.446599,sante,justice,numerique,66,3,True,1389,moyen,False
11757,3544,43,2024-10-31 22:28:33.003371,emploi,msa,visio,77,3,True,1391,moyen,True
11758,2265,191,2025-01-07 13:50:38.643679,famille,cnav,numerique,88,2,False,531,moyen,True
11759,1612,198,2024-11-23 12:48:21.298784,famille,msa,telephone,116,2,False,1288,complexe,True
11760,673,192,2024-08-31 07:02:22.429161,famille,ants,numerique,38,5,False,840,simple,False
11761,2735,140,2025-02-02 21:58:18.047912,acces_droit,msa,visio,31,3,False,831,complexe,True
11762,392,63,2024-07-26 14:43:21.869486,acces_droit,cpam,numerique,108,5,False,1025,moyen,True
11763,1882,294,2025-03-14 13:25:05.306039,sante,la_poste,visio,56,3,True,1377,complexe,True
11764,4836,174,2025-04-13 08:46:41.356164,acces_droit,ants,visio,91,2,False,1204,simple,True
11765,2781,42,2025-05-21 18:30:09.186894,energie,cpam,physique,93,5,False,1131,simple,False
11766,4986,261,2024-12-07 05:39:59.554708,sante,msa,physique,33,4,False,1186,complexe,True
11767,4188,154,2024-10-05 10:06:31.249849,energie,caf,telephone,44,1,False,1255,simple,False
11768,3601,155,2025-03-20 18:43:23.456004,logement,la_poste,telephone,48,5,True,1167,moyen,True
11769,2070,173,2025-05-21 02:57:33.938620,sante,justice,visio,54,1,False,825,simple,False
11770,3163,72,2025-02-27 13:56:34.996828,social,la_poste,numerique,107,2,False,1169,moyen,True
11771,4008,294,2025-05-22 13:44:42.192096,emploi,pole_emploi,numerique,25,5,False,1107,simple,False
11772,2805,181,2025-02-25 02:41:33.332099,emploi,caf,visio,19,5,True,1060,complexe,True
11773,4643,23,2025-04-07 19:48:38.807011,acces_droit,ants,visio,85,2,True,1110,complexe,False
11774,4849,208,2025-03-25 01:54:31.539166,famille,pole_emploi,visio,62,5,True,1021,simple,False
11775,4326,133,2025-07-15 13:59:37.728232,services_postaux,pole_emploi,numerique,82,4,True,501,complexe,True
11776,2708,87,2025-06-17 07:31:56.770046,logement,cnav,numerique,48,4,False,1078,simple,False
11777,2059,273,2025-02-08 21:24:31.647691,logement,caf,visio,57,3,True,36,complexe,False
11778,665,238,2024-07-25 21:03:34.026103,famille,justice,visio,103,2,False,1203,simple,False
11779,3129,253,2024-11-16 06:07:43.755171,acces_droit,ants,physique,104,2,False,668,moyen,True
11780,1729,237,2025-07-15 02:18:18.210815,retraite,la_poste,telephone,20,3,True,690,moyen,False
11781,727,46,2024-10-31 04:42:43.519676,emploi,pole_emploi,physique,18,5,True,289,complexe,True
11782,4611,246,2024-12-02 22:10:40.590891,logement,pole_emploi,numerique,45,3,True,572,moyen,False
11783,1940,9,2025-05-21 12:16:43.024191,energie,cpam,telephone,61,4,False,100,complexe,True
11784,2933,162,2025-03-13 20:50:24.563176,sante,la_poste,telephone,36,2,False,617,moyen,True
11785,1264,287,2025-06-30 22:14:58.671387,famille,cpam,telephone,79,3,False,638,moyen,True
11786,2168,163,2025-04-17 12:55:07.183363,famille,msa,visio,32,1,False,326,moyen,True
11787,2776,186,2025-04-23 06:06:46.855096,logement,justice,visio,43,2,False,1113,simple,True
11788,4492,24,2025-05-20 05:39:56.666330,energie,la_poste,telephone,86,2,False,886,moyen,False
11789,2209,29,2024-09-30 16:31:02.007056,emploi,pole_emploi,numerique,96,4,False,848,moyen,True
11790,4031,131,2025-01-05 10:50:32.397194,energie,pole_emploi,physique,57,1,False,499,moyen,True
11791,4945,124,2025-06-13 21:43:54.758437,acces_droit,cpam,telephone,81,2,False,840,simple,False
11792,3114,79,2024-11-13 07:23:21.937739,famille,ants,numerique,105,5,True,1482,complexe,True
11793,869,251,2024-12-16 00:17:09.131041,logement,la_poste,physique,113,4,True,177,complexe,True
11794,261,44,2025-07-14 15:29:32.727811,famille,justice,telephone,53,1,False,1137,moyen,False
11795,2777,264,2024-10-05 19:52:45.330155,services_postaux,msa,numerique,55,5,False,343,moyen,False
11796,148,12,2025-02-11 15:58:50.339589,energie,pole_emploi,telephone,65,3,True,926,moyen,False
11797,3432,262,2024-12-14 02:43:14.359233,acces_droit,caf,visio,66,5,True,460,simple,True
11798,610,38,2024-10-19 14:22:27.827159,retraite,msa,physique,76,4,True,946,simple,True
11799,416,173,2025-04-15 11:26:24.964213,retraite,msa,visio,95,2,True,679,simple,True
11800,2061,118,2024-11-02 04:51:01.479927,acces_droit,pole_emploi,visio,70,4,True,1268,complexe,False
11801,78,32,2024-08-03 07:54:36.887931,energie,caf,physique,44,4,False,1199,moyen,False
11802,2195,128,2025-01-11 22:46:08.315870,retraite,cnav,visio,100,3,False,430,complexe,True
11803,3567,94,2025-03-27 13:12:55.450224,services_postaux,msa,telephone,107,4,True,217,complexe,False
11804,1115,37,2025-05-31 03:36:12.998731,social,justice,visio,32,1,True,1308,moyen,True
11805,2721,156,2025-05-29 18:49:42.537402,services_postaux,caf,visio,46,4,True,814,moyen,False
11806,3716,23,2024-12-18 11:16:52.406305,famille,caf,numerique,53,2,True,140,complexe,False
